Date,"Close Price"
"2015-02-10 12:57:00",216.16
"2015-02-10 12:58:00",216.08
"2015-02-10 12:59:00",216.02
"2015-02-10 13:00:00",215.93
"2015-02-10 13:01:00",215.96
"2015-02-10 13:02:00",215.94
"2015-02-10 13:03:00",215.91
"2015-02-10 13:04:00",215.91
"2015-02-10 13:05:00",215.95
"2015-02-10 13:06:00",215.92
"2015-02-10 13:07:00",215.94
"2015-02-10 13:08:00",215.91
"2015-02-10 13:09:00",215.95
"2015-02-10 13:10:00",216.13
"2015-02-10 13:11:00",216.08
"2015-02-10 13:12:00",216.03
"2015-02-10 13:13:00",216.02
"2015-02-10 13:14:00",215.88
"2015-02-10 13:15:00",215.84
"2015-02-10 13:16:00",215.78
"2015-02-10 13:17:00",215.68
"2015-02-10 13:18:00",215.82
"2015-02-10 13:19:00",215.72
"2015-02-10 13:20:00",215.72
"2015-02-10 13:21:00",215.8
"2015-02-10 13:22:00",215.85
"2015-02-10 13:23:00",215.76
"2015-02-10 13:24:00",215.76
"2015-02-10 13:25:00",215.77
"2015-02-10 13:26:00",215.79
"2015-02-10 13:27:00",215.76
"2015-02-10 13:28:00",215.81
"2015-02-10 13:29:00",215.81
"2015-02-10 13:30:00",215.82
"2015-02-10 13:31:00",215.79
"2015-02-10 13:32:00",215.84
"2015-02-10 13:33:00",215.77
"2015-02-10 13:34:00",215.89
"2015-02-10 13:35:00",215.87
"2015-02-10 13:36:00",215.98
"2015-02-10 13:37:00",215.92
"2015-02-10 13:38:00",216
"2015-02-10 13:39:00",215.97
"2015-02-10 13:40:00",216.03
"2015-02-10 13:41:00",216.05
"2015-02-10 13:42:00",216.15
"2015-02-10 13:43:00",216.16
"2015-02-10 13:44:00",216.2
"2015-02-10 13:45:00",216.16
"2015-02-10 13:46:00",216.18
"2015-02-10 13:47:00",216.15
"2015-02-10 13:48:00",216.09
"2015-02-10 13:49:00",216.02
"2015-02-10 13:50:00",216.08
"2015-02-10 13:51:00",215.97
"2015-02-10 13:52:00",215.98
"2015-02-10 13:53:00",215.91
"2015-02-10 13:54:00",215.92
"2015-02-10 13:55:00",215.85
"2015-02-10 13:56:00",215.82
"2015-02-10 13:57:00",215.67
"2015-02-10 13:58:00",215.71
"2015-02-10 13:59:00",215.92
"2015-02-10 14:00:00",216.11
"2015-02-10 14:01:00",216.22
"2015-02-10 14:02:00",216.28
"2015-02-10 14:03:00",216.17
"2015-02-10 14:04:00",216.18
"2015-02-10 14:05:00",216.13
"2015-02-10 14:06:00",216.18
"2015-02-10 14:07:00",216.32
"2015-02-10 14:08:00",216.4
"2015-02-10 14:09:00",216.39
"2015-02-10 14:10:00",216.28
"2015-02-10 14:11:00",216.38
"2015-02-10 14:12:00",216.41
"2015-02-10 14:13:00",216.39
"2015-02-10 14:14:00",216.32
"2015-02-10 14:15:00",216.27
"2015-02-10 14:16:00",216.29
"2015-02-10 14:17:00",216.28
"2015-02-10 14:18:00",216.42
"2015-02-10 14:19:00",216.32
"2015-02-10 14:20:00",216.41
"2015-02-10 14:21:00",216.49
"2015-02-10 14:22:00",216.58
"2015-02-10 14:23:00",216.62
"2015-02-10 14:24:00",216.74
"2015-02-10 14:25:00",217.1
"2015-02-10 14:26:00",217.27
"2015-02-10 14:27:00",217.38
"2015-02-10 14:28:00",217.48
"2015-02-10 14:29:00",217.51
"2015-02-10 14:30:00",217.62
"2015-02-10 14:31:00",217.51
"2015-02-10 14:32:00",217.64
"2015-02-10 14:33:00",217.59
"2015-02-10 14:34:00",217.51
"2015-02-10 14:35:00",217.44
"2015-02-10 14:36:00",217.35
"2015-02-10 14:37:00",217.35
"2015-02-10 14:38:00",217.33
"2015-02-10 14:39:00",217.34
"2015-02-10 14:40:00",217.23
"2015-02-10 14:41:00",217.25
"2015-02-10 14:42:00",217.26
"2015-02-10 14:43:00",217.26
"2015-02-10 14:44:00",217.1
"2015-02-10 14:45:00",217.16
"2015-02-10 14:46:00",217.21
"2015-02-10 14:47:00",217.26
"2015-02-10 14:48:00",217.29
"2015-02-10 14:49:00",217.33
"2015-02-10 14:50:00",217.35
"2015-02-10 14:51:00",217.33
"2015-02-10 14:52:00",217.24
"2015-02-10 14:53:00",217.15
"2015-02-10 14:54:00",217.26
"2015-02-10 14:55:00",217.15
"2015-02-10 14:56:00",217.15
"2015-02-10 14:57:00",217.23
"2015-02-10 14:58:00",217.11
"2015-02-10 14:59:00",217.13
"2015-02-10 15:00:00",217.17
"2015-02-10 15:01:00",217.13
"2015-02-10 15:02:00",217.17
"2015-02-10 15:03:00",217.15
"2015-02-10 15:04:00",217.23
"2015-02-10 15:05:00",217.13
"2015-02-10 15:06:00",217.05
"2015-02-10 15:07:00",217
"2015-02-10 15:08:00",216.92
"2015-02-10 15:09:00",217.02
"2015-02-10 15:10:00",216.75
"2015-02-10 15:11:00",216.86
"2015-02-10 15:12:00",216.87
"2015-02-10 15:13:00",216.9
"2015-02-10 15:14:00",216.91
"2015-02-10 15:15:00",216.83
"2015-02-10 15:16:00",216.63
"2015-02-10 15:17:00",216.68
"2015-02-10 15:18:00",216.66
"2015-02-10 15:19:00",216.65
"2015-02-10 15:20:00",216.63
"2015-02-10 15:21:00",216.72
"2015-02-10 15:22:00",216.69
"2015-02-10 15:23:00",216.68
"2015-02-10 15:24:00",216.63
"2015-02-10 15:25:00",216.57
"2015-02-10 15:26:00",216.63
"2015-02-10 15:27:00",216.71
"2015-02-10 15:28:00",216.64
"2015-02-10 15:29:00",216.72
"2015-02-10 15:30:00",216.79
"2015-02-10 15:31:00",216.87
"2015-02-10 15:32:00",216.69
"2015-02-10 15:33:00",216.74
"2015-02-10 15:34:00",216.67
"2015-02-10 15:35:00",216.73
"2015-02-10 15:36:00",216.52
"2015-02-10 15:37:00",216.63
"2015-02-10 15:38:00",216.61
"2015-02-10 15:39:00",216.6
"2015-02-10 15:40:00",216.56
"2015-02-10 15:41:00",216.53
"2015-02-10 15:42:00",216.58
"2015-02-10 15:43:00",216.6
"2015-02-10 15:44:00",216.6
"2015-02-10 15:45:00",216.67
"2015-02-10 15:46:00",216.77
"2015-02-10 15:47:00",216.87
"2015-02-10 15:48:00",216.75
"2015-02-10 15:49:00",216.64
"2015-02-10 15:50:00",216.61
"2015-02-10 15:51:00",216.72
"2015-02-10 15:52:00",216.71
"2015-02-10 15:53:00",216.64
"2015-02-10 15:54:00",216.6
"2015-02-10 15:55:00",216.57
"2015-02-10 15:56:00",216.59
"2015-02-10 15:57:00",216.56
"2015-02-10 15:58:00",216.7
"2015-02-10 15:59:00",216.58
"2015-02-10 16:00:00",216.66
"2015-02-10 16:01:00",216.52
"2015-02-10 16:02:00",216.51
"2015-02-10 16:03:00",216.64
"2015-02-10 16:04:00",216.52
"2015-02-10 16:05:00",216.52
"2015-02-10 16:06:00",216.58
"2015-02-10 16:07:00",216.75
"2015-02-10 16:08:00",216.85
"2015-02-10 16:09:00",216.84
"2015-02-10 16:10:00",216.93
"2015-02-10 16:11:00",216.94
"2015-02-10 16:12:00",217.06
"2015-02-10 16:13:00",217.06
"2015-02-10 16:14:00",217.36
"2015-02-10 16:15:00",217.46
"2015-02-10 16:16:00",217.65
"2015-02-10 16:17:00",217.65
"2015-02-10 16:18:00",217.72
"2015-02-10 16:19:00",217.64
"2015-02-10 16:20:00",217.59
"2015-02-10 16:21:00",217.56
"2015-02-10 16:22:00",217.5
"2015-02-10 16:23:00",217.45
"2015-02-10 16:24:00",217.45
"2015-02-10 16:25:00",217.49
"2015-02-10 16:26:00",217.44
"2015-02-10 16:27:00",217.44
"2015-02-10 16:28:00",217.52
"2015-02-10 16:29:00",217.48
"2015-02-10 16:30:00",217.43
"2015-02-10 16:31:00",217.52
"2015-02-10 16:32:00",217.51
"2015-02-10 16:33:00",217.55
"2015-02-10 16:34:00",217.62
"2015-02-10 16:35:00",217.54
"2015-02-10 16:36:00",217.46
"2015-02-10 16:37:00",217.47
"2015-02-10 16:38:00",217.51
"2015-02-10 16:39:00",217.61
"2015-02-10 16:40:00",217.53
"2015-02-10 16:41:00",217.53
"2015-02-10 16:42:00",217.6
"2015-02-10 16:43:00",217.65
"2015-02-10 16:44:00",217.77
"2015-02-10 16:45:00",217.79
"2015-02-10 16:46:00",217.89
"2015-02-10 16:47:00",218.08
"2015-02-10 16:48:00",218.03
"2015-02-10 16:49:00",218.3
"2015-02-10 16:50:00",218.36
"2015-02-10 16:51:00",218.45
"2015-02-10 16:52:00",218.34
"2015-02-10 16:53:00",218.28
"2015-02-10 16:54:00",218.23
"2015-02-10 16:55:00",218.14
"2015-02-10 16:56:00",218.18
"2015-02-10 16:57:00",218.18
"2015-02-10 16:58:00",218.28
"2015-02-10 16:59:00",218.26
"2015-02-10 17:00:00",218.4
"2015-02-10 17:01:00",218.37
"2015-02-10 17:02:00",218.47
"2015-02-10 17:03:00",218.59
"2015-02-10 17:04:00",218.6
"2015-02-10 17:05:00",218.59
"2015-02-10 17:06:00",218.61
"2015-02-10 17:07:00",218.59
"2015-02-10 17:08:00",218.6
"2015-02-10 17:09:00",218.66
"2015-02-10 17:10:00",218.78
"2015-02-10 17:11:00",218.87
"2015-02-10 17:12:00",219.16
"2015-02-10 17:13:00",219.3
"2015-02-10 17:14:00",219.73
"2015-02-10 17:15:00",219.72
"2015-02-10 17:16:00",220.2
"2015-02-10 17:17:00",220.24
"2015-02-10 17:18:00",220.21
"2015-02-10 17:19:00",220.08
"2015-02-10 17:20:00",220.04
"2015-02-10 17:21:00",219.93
"2015-02-10 17:22:00",219.84
"2015-02-10 17:23:00",219.79
"2015-02-10 17:24:00",219.77
"2015-02-10 17:25:00",219.94
"2015-02-10 17:26:00",219.98
"2015-02-10 17:27:00",219.99
"2015-02-10 17:28:00",220.14
"2015-02-10 17:29:00",220.29
"2015-02-10 17:30:00",220.32
"2015-02-10 17:31:00",220.33
"2015-02-10 17:32:00",220.26
"2015-02-10 17:33:00",220.25
"2015-02-10 17:34:00",220.18
"2015-02-10 17:35:00",220.04
"2015-02-10 17:36:00",220.03
"2015-02-10 17:37:00",220.07
"2015-02-10 17:38:00",220.1
"2015-02-10 17:39:00",219.99
"2015-02-10 17:40:00",219.88
"2015-02-10 17:41:00",219.58
"2015-02-10 17:42:00",219.04
"2015-02-10 17:43:00",218.73
"2015-02-10 17:44:00",218.4
"2015-02-10 17:45:00",218.5
"2015-02-10 17:46:00",218.48
"2015-02-10 17:47:00",218.4
"2015-02-10 17:48:00",218.45
"2015-02-10 17:49:00",218.57
"2015-02-10 17:50:00",218.65
"2015-02-10 17:51:00",218.93
"2015-02-10 17:52:00",219.12
"2015-02-10 17:53:00",219.15
"2015-02-10 17:54:00",219.29
"2015-02-10 17:55:00",219.27
"2015-02-10 17:56:00",219.27
"2015-02-10 17:57:00",219.4
"2015-02-10 17:58:00",219.39
"2015-02-10 17:59:00",219.36
"2015-02-10 18:00:00",219.48
"2015-02-10 18:01:00",219.53
"2015-02-10 18:02:00",219.58
"2015-02-10 18:03:00",219.51
"2015-02-10 18:04:00",219.5
"2015-02-10 18:05:00",219.57
"2015-02-10 18:06:00",219.56
"2015-02-10 18:07:00",219.68
"2015-02-10 18:08:00",219.78
"2015-02-10 18:09:00",219.87
"2015-02-10 18:10:00",219.83
"2015-02-10 18:11:00",219.86
"2015-02-10 18:12:00",220.04
"2015-02-10 18:13:00",219.95
"2015-02-10 18:14:00",219.97
"2015-02-10 18:15:00",219.88
"2015-02-10 18:16:00",219.85
"2015-02-10 18:17:00",219.84
"2015-02-10 18:18:00",219.84
"2015-02-10 18:19:00",219.73
"2015-02-10 18:20:00",219.85
"2015-02-10 18:21:00",220.01
"2015-02-10 18:22:00",220
"2015-02-10 18:23:00",219.91
"2015-02-10 18:24:00",219.92
"2015-02-10 18:25:00",220.01
"2015-02-10 18:26:00",220.15
"2015-02-10 18:27:00",220.5
"2015-02-10 18:28:00",220.93
"2015-02-10 18:29:00",221.38
"2015-02-10 18:30:00",221.51
"2015-02-10 18:31:00",221.49
"2015-02-10 18:32:00",221.42
"2015-02-10 18:33:00",221.35
"2015-02-10 18:34:00",221.1
"2015-02-10 18:35:00",221.11
"2015-02-10 18:36:00",221.02
"2015-02-10 18:37:00",220.93
"2015-02-10 18:38:00",220.74
"2015-02-10 18:39:00",220.68
"2015-02-10 18:40:00",220.53
"2015-02-10 18:41:00",220.45
"2015-02-10 18:42:00",220.64
"2015-02-10 18:43:00",220.64
"2015-02-10 18:44:00",220.69
"2015-02-10 18:45:00",220.71
"2015-02-10 18:46:00",220.74
"2015-02-10 18:47:00",220.85
"2015-02-10 18:48:00",220.76
"2015-02-10 18:49:00",220.8
"2015-02-10 18:50:00",220.48
"2015-02-10 18:51:00",220.67
"2015-02-10 18:52:00",220.54
"2015-02-10 18:53:00",220.69
"2015-02-10 18:54:00",220.57
"2015-02-10 18:55:00",220.68
"2015-02-10 18:56:00",220.64
"2015-02-10 18:57:00",220.67
"2015-02-10 18:58:00",220.66
"2015-02-10 18:59:00",220.66
"2015-02-10 19:00:00",220.68
"2015-02-10 19:01:00",220.8
"2015-02-10 19:02:00",220.77
"2015-02-10 19:03:00",220.7
"2015-02-10 19:04:00",220.68
"2015-02-10 19:05:00",220.55
"2015-02-10 19:06:00",220.64
"2015-02-10 19:07:00",220.79
"2015-02-10 19:08:00",220.76
"2015-02-10 19:09:00",220.73
"2015-02-10 19:10:00",220.71
"2015-02-10 19:11:00",220.71
"2015-02-10 19:12:00",220.69
"2015-02-10 19:13:00",220.79
"2015-02-10 19:14:00",220.99
"2015-02-10 19:15:00",221.14
"2015-02-10 19:16:00",221.17
"2015-02-10 19:17:00",220.99
"2015-02-10 19:18:00",220.98
"2015-02-10 19:19:00",221.11
"2015-02-10 19:20:00",221.12
"2015-02-10 19:21:00",221.08
"2015-02-10 19:22:00",221.14
"2015-02-10 19:23:00",221.01
"2015-02-10 19:24:00",220.87
"2015-02-10 19:25:00",220.9
"2015-02-10 19:26:00",220.85
"2015-02-10 19:27:00",220.91
"2015-02-10 19:28:00",220.84
"2015-02-10 19:29:00",220.97
"2015-02-10 19:30:00",220.99
"2015-02-10 19:31:00",220.91
"2015-02-10 19:32:00",221
"2015-02-10 19:33:00",221.12
"2015-02-10 19:34:00",221.03
"2015-02-10 19:35:00",221.16
"2015-02-10 19:36:00",221.21
"2015-02-10 19:37:00",221.07
"2015-02-10 19:38:00",221.1
"2015-02-10 19:39:00",221.01
"2015-02-10 19:40:00",221.16
"2015-02-10 19:41:00",221.15
"2015-02-10 19:42:00",221.19
"2015-02-10 19:43:00",221.11
"2015-02-10 19:44:00",221.03
"2015-02-10 19:45:00",221.01
"2015-02-10 19:46:00",221
"2015-02-10 19:47:00",221.02
"2015-02-10 19:48:00",220.99
"2015-02-10 19:49:00",220.94
"2015-02-10 19:50:00",221.01
"2015-02-10 19:51:00",221.07
"2015-02-10 19:52:00",221.05
"2015-02-10 19:53:00",220.96
"2015-02-10 19:54:00",220.98
"2015-02-10 19:55:00",220.96
"2015-02-10 19:56:00",220.95
"2015-02-10 19:57:00",220.93
"2015-02-10 19:58:00",220.94
"2015-02-10 19:59:00",220.97
"2015-02-10 20:00:00",220.92
"2015-02-10 20:01:00",220.99
"2015-02-10 20:02:00",221.01
"2015-02-10 20:03:00",221.07
"2015-02-10 20:04:00",221.01
"2015-02-10 20:05:00",221
"2015-02-10 20:06:00",220.92
"2015-02-10 20:07:00",220.91
"2015-02-10 20:08:00",220.88
"2015-02-10 20:09:00",220.88
"2015-02-10 20:10:00",220.8
"2015-02-10 20:11:00",220.85
"2015-02-10 20:12:00",220.76
"2015-02-10 20:13:00",220.78
"2015-02-10 20:14:00",220.84
"2015-02-10 20:15:00",220.82
"2015-02-10 20:16:00",220.84
"2015-02-10 20:17:00",220.86
"2015-02-10 20:18:00",220.98
"2015-02-10 20:19:00",220.97
"2015-02-10 20:20:00",220.95
"2015-02-10 20:21:00",220.91
"2015-02-10 20:22:00",220.88
"2015-02-10 20:23:00",220.84
"2015-02-10 20:24:00",220.89
"2015-02-10 20:25:00",220.74
"2015-02-10 20:26:00",220.65
"2015-02-10 20:27:00",220.53
"2015-02-10 20:28:00",220.25
"2015-02-10 20:29:00",220.22
"2015-02-10 20:30:00",220.16
"2015-02-10 20:31:00",220.15
"2015-02-10 20:32:00",220.07
"2015-02-10 20:33:00",220.03
"2015-02-10 20:34:00",220.07
"2015-02-10 20:35:00",220.12
"2015-02-10 20:36:00",220.22
"2015-02-10 20:37:00",220.35
"2015-02-10 20:38:00",220.37
"2015-02-10 20:39:00",220.35
"2015-02-10 20:40:00",220.37
"2015-02-10 20:41:00",220.43
"2015-02-10 20:42:00",220.47
"2015-02-10 20:43:00",220.48
"2015-02-10 20:44:00",220.43
"2015-02-10 20:45:00",220.46
"2015-02-10 20:46:00",220.47
"2015-02-10 20:47:00",220.51
"2015-02-10 20:48:00",220.55
"2015-02-10 20:49:00",220.47
"2015-02-10 20:50:00",220.64
"2015-02-10 20:51:00",220.75
"2015-02-10 20:52:00",220.74
"2015-02-10 20:53:00",220.78
"2015-02-10 20:54:00",220.76
"2015-02-10 20:55:00",220.74
"2015-02-10 20:56:00",220.74
"2015-02-10 20:57:00",220.9
"2015-02-10 20:58:00",220.82
"2015-02-10 20:59:00",220.72
"2015-02-10 21:00:00",220.75
"2015-02-10 21:01:00",220.83
"2015-02-10 21:02:00",220.77
"2015-02-10 21:03:00",220.73
"2015-02-10 21:04:00",220.77
"2015-02-10 21:05:00",220.74
"2015-02-10 21:06:00",220.67
"2015-02-10 21:07:00",220.7
"2015-02-10 21:08:00",220.68
"2015-02-10 21:09:00",220.68
"2015-02-10 21:10:00",220.68
"2015-02-10 21:11:00",220.78
"2015-02-10 21:12:00",220.84
"2015-02-10 21:13:00",220.82
"2015-02-10 21:14:00",220.76
"2015-02-10 21:15:00",220.77
"2015-02-10 21:16:00",220.87
"2015-02-10 21:17:00",221.15
"2015-02-10 21:18:00",221.9
"2015-02-10 21:19:00",221.94
"2015-02-10 21:20:00",222.18
"2015-02-10 21:21:00",222.21
"2015-02-10 21:22:00",222.09
"2015-02-10 21:23:00",221.94
"2015-02-10 21:24:00",221.89
"2015-02-10 21:25:00",221.91
"2015-02-10 21:26:00",221.89
"2015-02-10 21:27:00",221.88
"2015-02-10 21:28:00",221.97
"2015-02-10 21:29:00",221.84
"2015-02-10 21:30:00",221.78
"2015-02-10 21:31:00",221.71
"2015-02-10 21:32:00",221.65
"2015-02-10 21:33:00",221.55
"2015-02-10 21:34:00",221.37
"2015-02-10 21:35:00",221.12
"2015-02-10 21:36:00",221.17
"2015-02-10 21:37:00",221
"2015-02-10 21:38:00",221.02
"2015-02-10 21:39:00",220.63
"2015-02-10 21:40:00",220.2
"2015-02-10 21:41:00",219.9
"2015-02-10 21:42:00",219.68
"2015-02-10 21:43:00",219.68
"2015-02-10 21:44:00",219.65
"2015-02-10 21:45:00",219.76
"2015-02-10 21:46:00",219.88
"2015-02-10 21:47:00",219.92
"2015-02-10 21:48:00",219.28
"2015-02-10 21:49:00",219.82
"2015-02-10 21:50:00",219.74
"2015-02-10 21:51:00",219.55
"2015-02-10 21:52:00",219.69
"2015-02-10 21:53:00",219.6
"2015-02-10 21:54:00",219.78
"2015-02-10 21:55:00",219.63
"2015-02-10 21:56:00",219.72
"2015-02-10 21:57:00",219.63
"2015-02-10 21:58:00",219.74
"2015-02-10 21:59:00",219.58
"2015-02-10 22:00:00",219.61
"2015-02-10 22:01:00",219.59
"2015-02-10 22:02:00",219.63
"2015-02-10 22:03:00",219.59
"2015-02-10 22:04:00",219.59
"2015-02-10 22:05:00",219.68
"2015-02-10 22:06:00",219.73
"2015-02-10 22:07:00",219.79
"2015-02-10 22:08:00",219.29
"2015-02-10 22:09:00",219.8
"2015-02-10 22:10:00",219.86
"2015-02-10 22:11:00",220
"2015-02-10 22:12:00",219.66
"2015-02-10 22:13:00",220.33
"2015-02-10 22:14:00",220.67
"2015-02-10 22:15:00",221.4
"2015-02-10 22:16:00",220.84
"2015-02-10 22:17:00",221.25
"2015-02-10 22:18:00",221.25
"2015-02-10 22:19:00",220.99
"2015-02-10 22:20:00",220.95
"2015-02-10 22:21:00",220.91
"2015-02-10 22:22:00",220.82
"2015-02-10 22:23:00",220.74
"2015-02-10 22:24:00",220.78
"2015-02-10 22:25:00",220.72
"2015-02-10 22:26:00",220.86
"2015-02-10 22:27:00",220.66
"2015-02-10 22:28:00",220.72
"2015-02-10 22:29:00",220.78
"2015-02-10 22:30:00",220.81
"2015-02-10 22:31:00",220.95
"2015-02-10 22:32:00",220.94
"2015-02-10 22:33:00",221.04
"2015-02-10 22:34:00",220.89
"2015-02-10 22:35:00",220.82
"2015-02-10 22:36:00",220.44
"2015-02-10 22:37:00",220.93
"2015-02-10 22:38:00",221.05
"2015-02-10 22:39:00",221.17
"2015-02-10 22:40:00",221.09
"2015-02-10 22:41:00",221.13
"2015-02-10 22:42:00",221.15
"2015-02-10 22:43:00",221.17
"2015-02-10 22:44:00",221.03
"2015-02-10 22:45:00",220.96
"2015-02-10 22:46:00",220.87
"2015-02-10 22:47:00",220.91
"2015-02-10 22:48:00",220.92
"2015-02-10 22:49:00",220.93
"2015-02-10 22:50:00",220.87
"2015-02-10 22:51:00",220.95
"2015-02-10 22:52:00",220.87
"2015-02-10 22:53:00",220.74
"2015-02-10 22:54:00",220.71
"2015-02-10 22:55:00",220.78
"2015-02-10 22:56:00",220.6
"2015-02-10 22:57:00",220.57
"2015-02-10 22:58:00",220.59
"2015-02-10 22:59:00",220.68
"2015-02-10 23:00:00",220.63
"2015-02-10 23:01:00",220.65
"2015-02-10 23:02:00",220.75
"2015-02-10 23:03:00",220.8
"2015-02-10 23:04:00",220.76
"2015-02-10 23:05:00",220.91
"2015-02-10 23:06:00",220.72
"2015-02-10 23:07:00",220.72
"2015-02-10 23:08:00",220.58
"2015-02-10 23:09:00",220.58
"2015-02-10 23:10:00",220.59
"2015-02-10 23:11:00",220.65
"2015-02-10 23:12:00",220.7
"2015-02-10 23:13:00",220.71
"2015-02-10 23:14:00",220.77
"2015-02-10 23:15:00",220.76
"2015-02-10 23:16:00",220.7
"2015-02-10 23:17:00",220.66
"2015-02-10 23:18:00",220.65
"2015-02-10 23:19:00",220.63
"2015-02-10 23:20:00",220.61
"2015-02-10 23:21:00",220.53
"2015-02-10 23:22:00",220.47
"2015-02-10 23:23:00",220.39
"2015-02-10 23:24:00",220.44
"2015-02-10 23:25:00",220.5
"2015-02-10 23:26:00",220.33
"2015-02-10 23:27:00",220.34
"2015-02-10 23:28:00",220.3
"2015-02-10 23:29:00",220.33
"2015-02-10 23:30:00",220.31
"2015-02-10 23:31:00",220.28
"2015-02-10 23:32:00",220.12
"2015-02-10 23:33:00",220.07
"2015-02-10 23:34:00",220.1
"2015-02-10 23:35:00",220.11
"2015-02-10 23:36:00",220.14
"2015-02-10 23:37:00",220.15
"2015-02-10 23:38:00",220.2
"2015-02-10 23:39:00",220.24
"2015-02-10 23:40:00",220.29
"2015-02-10 23:41:00",220.26
"2015-02-10 23:42:00",220.2
"2015-02-10 23:43:00",220.38
"2015-02-10 23:44:00",220.31
"2015-02-10 23:45:00",220.36
"2015-02-10 23:46:00",220.35
"2015-02-10 23:47:00",220.26
"2015-02-10 23:48:00",220.25
"2015-02-10 23:49:00",220.46
"2015-02-10 23:50:00",220.37
"2015-02-10 23:51:00",220.2
"2015-02-10 23:52:00",220.2
"2015-02-10 23:53:00",220.22
"2015-02-10 23:54:00",220.29
"2015-02-10 23:55:00",220.23
"2015-02-10 23:56:00",220.21
"2015-02-10 23:57:00",220.14
"2015-02-10 23:58:00",220.17
"2015-02-10 23:59:00",220.14
"2015-02-11 00:00:00",220.08
"2015-02-11 00:01:00",220.12
"2015-02-11 00:02:00",220.09
"2015-02-11 00:03:00",220.08
"2015-02-11 00:04:00",220.09
"2015-02-11 00:05:00",221.15
"2015-02-11 00:06:00",220.1
"2015-02-11 00:07:00",220.2
"2015-02-11 00:08:00",220.3
"2015-02-11 00:09:00",219.78
"2015-02-11 00:10:00",220.35
"2015-02-11 00:11:00",220.37
"2015-02-11 00:12:00",220.5
"2015-02-11 00:13:00",220.42
"2015-02-11 00:14:00",220.46
"2015-02-11 00:15:00",220.27
"2015-02-11 00:16:00",220.24
"2015-02-11 00:17:00",220.28
"2015-02-11 00:18:00",220.3
"2015-02-11 00:19:00",220.32
"2015-02-11 00:20:00",220.36
"2015-02-11 00:21:00",220.34
"2015-02-11 00:22:00",220.3
"2015-02-11 00:23:00",220.29
"2015-02-11 00:24:00",220.34
"2015-02-11 00:25:00",220.45
"2015-02-11 00:26:00",220.47
"2015-02-11 00:27:00",220.38
"2015-02-11 00:28:00",220.38
"2015-02-11 00:29:00",220.39
"2015-02-11 00:30:00",220.32
"2015-02-11 00:31:00",220.44
"2015-02-11 00:32:00",220.44
"2015-02-11 00:33:00",220.66
"2015-02-11 00:34:00",220.75
"2015-02-11 00:35:00",220.84
"2015-02-11 00:36:00",220.76
"2015-02-11 00:37:00",220.89
"2015-02-11 00:38:00",220.79
"2015-02-11 00:39:00",220.78
"2015-02-11 00:40:00",220.78
"2015-02-11 00:41:00",220.82
"2015-02-11 00:42:00",220.91
"2015-02-11 00:43:00",220.91
"2015-02-11 00:44:00",220.79
"2015-02-11 00:45:00",220.77
"2015-02-11 00:46:00",220.85
"2015-02-11 00:47:00",220.82
"2015-02-11 00:48:00",220.83
"2015-02-11 00:49:00",220.77
"2015-02-11 00:50:00",220.71
"2015-02-11 00:51:00",220.71
"2015-02-11 00:52:00",220.71
"2015-02-11 00:53:00",220.76
"2015-02-11 00:54:00",220.79
"2015-02-11 00:55:00",220.79
"2015-02-11 00:56:00",220.85
"2015-02-11 00:57:00",220.81
"2015-02-11 00:58:00",220.69
"2015-02-11 00:59:00",220.72
"2015-02-11 01:00:00",220.83
"2015-02-11 01:01:00",220.9
"2015-02-11 01:02:00",220.85
"2015-02-11 01:03:00",221.1
"2015-02-11 01:04:00",221.21
"2015-02-11 01:05:00",221.31
"2015-02-11 01:06:00",221.36
"2015-02-11 01:07:00",221.5
"2015-02-11 01:08:00",221.54
"2015-02-11 01:09:00",221.5
"2015-02-11 01:10:00",221.44
"2015-02-11 01:11:00",221.38
"2015-02-11 01:12:00",221.4
"2015-02-11 01:13:00",221.46
"2015-02-11 01:14:00",221.49
"2015-02-11 01:15:00",221.38
"2015-02-11 01:16:00",221.49
"2015-02-11 01:17:00",221.48
"2015-02-11 01:18:00",221.55
"2015-02-11 01:19:00",221.48
"2015-02-11 01:20:00",221.41
"2015-02-11 01:21:00",221.3
"2015-02-11 01:22:00",221.38
"2015-02-11 01:23:00",221.34
"2015-02-11 01:24:00",221.39
"2015-02-11 01:25:00",221.32
"2015-02-11 01:26:00",221.33
"2015-02-11 01:27:00",221.32
"2015-02-11 01:28:00",221.36
"2015-02-11 01:29:00",221.47
"2015-02-11 01:30:00",221.44
"2015-02-11 01:31:00",221.41
"2015-02-11 01:32:00",221.56
"2015-02-11 01:33:00",221.62
"2015-02-11 01:34:00",221.69
"2015-02-11 01:35:00",221.71
"2015-02-11 01:36:00",221.88
"2015-02-11 01:37:00",221.77
"2015-02-11 01:38:00",221.76
"2015-02-11 01:39:00",221.83
"2015-02-11 01:40:00",222.08
"2015-02-11 01:41:00",222.05
"2015-02-11 01:42:00",222.23
"2015-02-11 01:43:00",222.36
"2015-02-11 01:44:00",222.73
"2015-02-11 01:45:00",222.72
"2015-02-11 01:46:00",222.7
"2015-02-11 01:47:00",222.65
"2015-02-11 01:48:00",222.66
"2015-02-11 01:49:00",222.44
"2015-02-11 01:50:00",222.56
"2015-02-11 01:51:00",222.49
"2015-02-11 01:52:00",222.44
"2015-02-11 01:53:00",222.54
"2015-02-11 01:54:00",222.54
